t,mode,px_des,py_des,pz_des,vx_des,vy_des,vz_des,ax_des,ay_des,az_des,yaw_des,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,thrust_cmd,tau_x,tau_y,tau_z,rpm0,rpm1,rpm2,rpm3,rpm4,rpm5,rpm6,rpm7,alloc_residual,qp_iter
1.620263,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.939556,0.000000,-0.000000,0.070880,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4497.524483,-0.000000,-0.000000,-0.000000,1996.949316,2107.426189,1996.949316,2107.426189,1996.949316,2107.426189,1996.949316,2107.426189,0.008257,75
1.625356,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.939917,0.000000,-0.000000,0.070723,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4497.323900,-0.000000,-0.000000,-0.000000,1996.906171,2107.380199,1996.906171,2107.380199,1996.906171,2107.380199,1996.906171,2107.380199,0.008256,75
1.630356,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.940269,0.000000,-0.000000,0.070567,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4497.119137,-0.000000,-0.000000,-0.000000,1996.862126,2107.333251,1996.862126,2107.333251,1996.862126,2107.333251,1996.862126,2107.333251,0.008255,75
1.635349,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.940621,0.000000,-0.000000,0.070408,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4496.921577,-0.000000,-0.000000,-0.000000,1996.819630,2107.287953,1996.819630,2107.287953,1996.819630,2107.287953,1996.819630,2107.287953,0.008254,75
1.640261,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.940966,0.000000,-0.000000,0.070250,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4496.727690,-0.000000,-0.000000,-0.000000,1996.777923,2107.243498,1996.777923,2107.243498,1996.777923,2107.243498,1996.777923,2107.243498,0.008253,75
1.645330,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.941321,0.000000,-0.000000,0.070085,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4496.540279,-0.000000,-0.000000,-0.000000,1996.737607,2107.200527,1996.737607,2107.200527,1996.737607,2107.200527,1996.737607,2107.200527,0.008252,75
1.650382,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.941674,0.000000,-0.000000,0.069918,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4496.350368,-0.000000,-0.000000,-0.000000,1996.696753,2107.156982,1996.696753,2107.156982,1996.696753,2107.156982,1996.696753,2107.156982,0.008252,75
1.655219,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.942012,0.000000,-0.000000,0.069756,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4496.164504,-0.000000,-0.000000,-0.000000,1996.656769,2107.114365,1996.656769,2107.114365,1996.656769,2107.114365,1996.656769,2107.114365,0.008251,75
1.660230,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.942361,0.000000,-0.000000,0.069585,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4495.989654,-0.000000,-0.000000,-0.000000,1996.619153,2107.074273,1996.619153,2107.074273,1996.619153,2107.074273,1996.619153,2107.074273,0.008250,75
1.665347,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.942716,0.000000,-0.000000,0.069410,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4495.811844,-0.000000,-0.000000,-0.000000,1996.580900,2107.033502,1996.580900,2107.033502,1996.580900,2107.033502,1996.580900,2107.033502,0.008249,75
1.670224,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.943053,0.000000,-0.000000,0.069240,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4495.633659,-0.000000,-0.000000,-0.000000,1996.542565,2106.992644,1996.542565,2106.992644,1996.542565,2106.992644,1996.542565,2106.992644,0.008248,75
1.675264,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.943402,0.000000,-0.000000,0.069062,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4495.466899,-0.000000,-0.000000,-0.000000,1996.506687,2106.954406,1996.506687,2106.954406,1996.506687,2106.954406,1996.506687,2106.954406,0.008247,75
1.680343,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.943751,0.000000,-0.000000,0.068882,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4495.297830,-0.000000,-0.000000,-0.000000,1996.470311,2106.915638,1996.470311,2106.915638,1996.470311,2106.915638,1996.470311,2106.915638,0.008246,75
1.685341,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.944095,0.000000,-0.000000,0.068702,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4495.130757,-0.000000,-0.000000,-0.000000,1996.434365,2106.877328,1996.434365,2106.877328,1996.434365,2106.877328,1996.434365,2106.877328,0.008245,75
1.690381,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.944440,0.000000,-0.000000,0.068518,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4494.969439,-0.000000,-0.000000,-0.000000,1996.399656,2106.840337,1996.399656,2106.840337,1996.399656,2106.840337,1996.399656,2106.840337,0.008245,75
1.695374,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.944781,0.000000,-0.000000,0.068335,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4494.809941,-0.000000,-0.000000,-0.000000,1996.365337,2106.803763,1996.365337,2106.803763,1996.365337,2106.803763,1996.365337,2106.803763,0.008244,75
1.700369,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.945122,0.000000,-0.000000,0.068149,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4494.655018,-0.000000,-0.000000,-0.000000,1996.332003,2106.768237,1996.332003,2106.768237,1996.332003,2106.768237,1996.332003,2106.768237,0.008243,75
1.705236,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.945452,0.000000,-0.000000,0.067967,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4494.503066,-0.000000,-0.000000,-0.000000,1996.299307,2106.733393,1996.299307,2106.733393,1996.299307,2106.733393,1996.299307,2106.733393,0.008242,75
1.710277,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.945794,0.000000,-0.000000,0.067776,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4494.357878,-0.000000,-0.000000,-0.000000,1996.268066,2106.700100,1996.268066,2106.700100,1996.268066,2106.700100,1996.268066,2106.700100,0.008241,75
1.715374,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.946139,0.000000,-0.000000,0.067581,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4494.210527,-0.000000,-0.000000,-0.000000,1996.236359,2106.666310,1996.236359,2106.666310,1996.236359,2106.666310,1996.236359,2106.666310,0.008241,75
1.720366,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.946475,0.000000,-0.000000,0.067389,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,4494.064627,-0.000000,-0.000000,-0.000000,1996.204963,2106.632853,1996.204963,2106.632853,1996.204963,2106.632853,1996.204963,2106.632853,0.008240,75
1.725365,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.946811,0.000000,-0.000000,0.067194,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4493.924677,-0.000000,-0.000000,-0.000000,1996.174848,2106.600760,1996.174848,2106.600760,1996.174848,2106.600760,1996.174848,2106.600760,0.008239,75
1.730282,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.947140,0.000000,-0.000000,0.067002,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4493.787402,-0.000000,-0.000000,-0.000000,1996.145307,2106.569280,1996.145307,2106.569280,1996.145307,2106.569280,1996.145307,2106.569280,0.008239,75
1.735232,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.947471,0.000000,-0.000000,0.066806,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4493.655192,-0.000000,-0.000000,-0.000000,1996.116856,2106.538962,1996.116856,2106.538962,1996.116856,2106.538962,1996.116856,2106.538962,0.008238,75
1.740406,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.947816,0.000000,-0.000000,0.066600,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4493.524883,-0.000000,-0.000000,-0.000000,1996.088814,2106.509079,1996.088814,2106.509079,1996.088814,2106.509079,1996.088814,2106.509079,0.008237,75
1.745361,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.948145,0.000000,-0.000000,0.066400,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4493.391691,-0.000000,-0.000000,-0.000000,1996.060151,2106.478535,1996.060151,2106.478535,1996.060151,2106.478535,1996.060151,2106.478535,0.008237,75
1.750275,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.948470,0.000000,-0.000000,0.066202,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4493.266899,-0.000000,-0.000000,-0.000000,1996.033294,2106.449917,1996.033294,2106.449917,1996.033294,2106.449917,1996.033294,2106.449917,0.008236,75
1.755271,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.948800,0.000000,-0.000000,0.065998,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4493.145797,-0.000000,-0.000000,-0.000000,1996.007232,2106.422146,1996.007232,2106.422146,1996.007232,2106.422146,1996.007232,2106.422146,0.008235,75
1.760262,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.949128,0.000000,-0.000000,0.065793,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4493.025413,-0.000000,-0.000000,-0.000000,1995.981324,2106.394538,1995.981324,2106.394538,1995.981324,2106.394538,1995.981324,2106.394538,0.008235,75
1.765365,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.949463,0.000000,-0.000000,0.065582,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4492.907876,-0.000000,-0.000000,-0.000000,1995.956028,2106.367584,1995.956028,2106.367584,1995.956028,2106.367584,1995.956028,2106.367584,0.008234,75
1.770229,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.949781,0.000000,-0.000000,0.065379,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4492.790481,-0.000000,-0.000000,-0.000000,1995.930762,2106.340662,1995.930762,2106.340662,1995.930762,2106.340662,1995.930762,2106.340662,0.008234,75
1.775219,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.950106,0.000000,-0.000000,0.065170,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4492.681094,-0.000000,-0.000000,-0.000000,1995.907220,2106.315576,1995.907220,2106.315576,1995.907220,2106.315576,1995.907220,2106.315576,0.008233,75
1.780238,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.950432,0.000000,-0.000000,0.064958,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4492.571500,-0.000000,-0.000000,-0.000000,1995.883632,2106.290443,1995.883632,2106.290443,1995.883632,2106.290443,1995.883632,2106.290443,0.008232,75
1.785373,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.950764,0.000000,-0.000000,0.064740,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4492.463907,-0.000000,-0.000000,-0.000000,1995.860475,2106.265768,1995.860475,2106.265768,1995.860475,2106.265768,1995.860475,2106.265768,0.008232,75
1.790378,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.951087,0.000000,-0.000000,0.064527,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4492.356543,-0.000000,-0.000000,-0.000000,1995.837367,2106.241146,1995.837367,2106.241146,1995.837367,2106.241146,1995.837367,2106.241146,0.008231,75
1.795365,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.951408,0.000000,-0.000000,0.064312,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4492.254468,-0.000000,-0.000000,-0.000000,1995.815397,2106.217736,1995.815397,2106.217736,1995.815397,2106.217736,1995.815397,2106.217736,0.008231,75
1.800260,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.951722,0.000000,-0.000000,0.064101,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,4492.155271,-0.000000,-0.000000,-0.000000,1995.794046,2106.194987,1995.794046,2106.194987,1995.794046,2106.194987,1995.794046,2106.194987,0.008230,75
1.805218,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.952039,0.000000,-0.000000,0.063885,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4492.060291,-0.000000,-0.000000,-0.000000,1995.773603,2106.173204,1995.773603,2106.173204,1995.773603,2106.173204,1995.773603,2106.173204,0.008230,75
1.810364,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.952366,0.000000,-0.000000,0.063661,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4491.966527,-0.000000,-0.000000,-0.000000,1995.753421,2106.151701,1995.753421,2106.151701,1995.753421,2106.151701,1995.753421,2106.151701,0.008229,75
1.815254,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.952676,0.000000,-0.000000,0.063446,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.871812,-0.000000,-0.000000,-0.000000,1995.733034,2106.129979,1995.733034,2106.129979,1995.733034,2106.129979,1995.733034,2106.129979,0.008229,75
1.820225,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.952991,0.000000,-0.000000,0.063227,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.784117,-0.000000,-0.000000,-0.000000,1995.714158,2106.109867,1995.714158,2106.109867,1995.714158,2106.109867,1995.714158,2106.109867,0.008229,75
1.825229,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.953306,0.000000,-0.000000,0.063005,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.697369,-0.000000,-0.000000,-0.000000,1995.695486,2106.089972,1995.695486,2106.089972,1995.695486,2106.089972,1995.695486,2106.089972,0.008228,75
1.830223,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.953620,0.000000,-0.000000,0.062782,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.612401,-0.000000,-0.000000,-0.000000,1995.677196,2106.070485,1995.677196,2106.070485,1995.677196,2106.070485,1995.677196,2106.070485,0.008228,75
1.835369,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.953941,0.000000,-0.000000,0.062552,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.529960,-0.000000,-0.000000,-0.000000,1995.659450,2106.051578,1995.659450,2106.051578,1995.659450,2106.051578,1995.659450,2106.051578,0.008227,75
1.840374,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.954253,0.000000,-0.000000,0.062327,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.447476,-0.000000,-0.000000,-0.000000,1995.641695,2106.032660,1995.641695,2106.032660,1995.641695,2106.032660,1995.641695,2106.032660,0.008227,75
1.845221,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.954554,0.000000,-0.000000,0.062108,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.369546,-0.000000,-0.000000,-0.000000,1995.624920,2106.014787,1995.624920,2106.014787,1995.624920,2106.014787,1995.624920,2106.014787,0.008226,75
1.850228,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.954864,0.000000,-0.000000,0.061881,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.296232,-0.000000,-0.000000,-0.000000,1995.609138,2105.997973,1995.609138,2105.997973,1995.609138,2105.997973,1995.609138,2105.997973,0.008226,75
1.855268,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.955175,0.000000,-0.000000,0.061652,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4491.222755,-0.000000,-0.000000,-0.000000,1995.593322,2105.981122,1995.593322,2105.981122,1995.593322,2105.981122,1995.593322,2105.981122,0.008226,75
1.860282,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.955483,0.000000,-0.000000,0.061422,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4491.151057,-0.000000,-0.000000,-0.000000,1995.577888,2105.964678,1995.577888,2105.964678,1995.577888,2105.964678,1995.577888,2105.964678,0.008225,75
1.865228,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.955786,0.000000,-0.000000,0.061195,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.081950,-0.000000,-0.000000,-0.000000,1995.563011,2105.948828,1995.563011,2105.948828,1995.563011,2105.948828,1995.563011,2105.948828,0.008225,75
1.870229,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.956091,0.000000,-0.000000,0.060965,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4491.015912,-0.000000,-0.000000,-0.000000,1995.548795,2105.933683,1995.548795,2105.933683,1995.548795,2105.933683,1995.548795,2105.933683,0.008225,75
1.875277,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.956397,0.000000,-0.000000,0.060732,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4490.951306,-0.000000,-0.000000,-0.000000,1995.534888,2105.918865,1995.534888,2105.918865,1995.534888,2105.918865,1995.534888,2105.918865,0.008224,75
1.880378,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.956706,0.000000,-0.000000,0.060495,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4490.888279,-0.000000,-0.000000,-0.000000,1995.521320,2105.904410,1995.521320,2105.904410,1995.521320,2105.904410,1995.521320,2105.904410,0.008224,75
1.885382,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.957007,0.000000,-0.000000,0.060262,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4490.826771,-0.000000,-0.000000,-0.000000,1995.508079,2105.890303,1995.508079,2105.890303,1995.508079,2105.890303,1995.508079,2105.890303,0.008224,75
1.890361,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.957306,0.000000,-0.000000,0.060030,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4490.768543,-0.000000,-0.000000,-0.000000,1995.495544,2105.876948,1995.495544,2105.876948,1995.495544,2105.876948,1995.495544,2105.876948,0.008223,75
1.895354,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.957605,0.000000,-0.000000,0.059796,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4490.712642,-0.000000,-0.000000,-0.000000,1995.483509,2105.864127,1995.483509,2105.864127,1995.483509,2105.864127,1995.483509,2105.864127,0.008223,75
1.900356,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.957903,0.000000,-0.000000,0.059561,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4490.658633,-0.000000,-0.000000,-0.000000,1995.471882,2105.851740,1995.471882,2105.851740,1995.471882,2105.851740,1995.471882,2105.851740,0.008223,75
1.905225,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.958191,0.000000,-0.000000,0.059332,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4490.606545,-0.000000,-0.000000,-0.000000,1995.460669,2105.839793,1995.460669,2105.839793,1995.460669,2105.839793,1995.460669,2105.839793,0.008223,75
1.910237,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.958488,0.000000,-0.000000,0.059095,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4490.557738,-0.000000,-0.000000,-0.000000,1995.450162,2105.828599,1995.450162,2105.828599,1995.450162,2105.828599,1995.450162,2105.828599,0.008222,75
1.915233,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.958782,0.000000,-0.000000,0.058858,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4490.509491,-0.000000,-0.000000,-0.000000,1995.439775,2105.817534,1995.439775,2105.817534,1995.439775,2105.817534,1995.439775,2105.817534,0.008222,75
1.920266,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.959077,0.000000,-0.000000,0.058619,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4490.463346,-0.000000,-0.000000,-0.000000,1995.429841,2105.806950,1995.429841,2105.806950,1995.429841,2105.806950,1995.429841,2105.806950,0.008222,75
1.925344,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.959373,0.000000,-0.000000,0.058377,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4490.418822,-0.000000,-0.000000,-0.000000,1995.420255,2105.796738,1995.420255,2105.796738,1995.420255,2105.796738,1995.420255,2105.796738,0.008222,75
1.930415,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.959668,0.000000,-0.000000,0.058135,1.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,4490.375871,-0.000000,-0.000000,-0.000000,1995.411009,2105.786887,1995.411009,2105.786887,1995.411009,2105.786887,1995.411009,2105.786887,0.008221,75
1.935349,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.959954,0.000000,-0.000000,0.057899,1.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,4490.334925,-0.000000,-0.000000,-0.000000,1995.402194,2105.777496,1995.402194,2105.777496,1995.402194,2105.777496,1995.402194,2105.777496,0.008221,75
1.940361,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.960243,0.000000,-0.000000,0.057659,1.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,4490.296911,-0.000000,-0.000000,-0.000000,1995.394010,2105.768777,1995.394010,2105.768777,1995.394010,2105.768777,1995.394010,2105.768777,0.008221,75
1.945358,0,-5.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,-0.000000,3.960530,0.000000,-0.000000,0.057419,1.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,4490.260142,-0.000000,-0.000000,-0.000000,1995.386094,2105.760344,1995.386094,2105.760344,1995.386094,2105.760344,1995.386094,2105.760344,0.008221,75
